,date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,date_1,month,year,geometry,week,yearmonth,yearweek
1069,2007-08-01,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,21,0,2007-08-01,8,2007,POINT (-87.679447 41.801179),31,20078,200731
1070,2007-08-01,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,3,0,2007-08-01,8,2007,POINT (-87.679447 41.801179),31,20078,200731
1071,2007-08-01,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,4,0,2007-08-01,8,2007,POINT (-87.679447 41.801179),31,20078,200731
1072,2007-08-01,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,6,0,2007-08-01,8,2007,POINT (-87.679447 41.801179),31,20078,200731
1073,2007-08-01,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,3,0,2007-08-01,8,2007,POINT (-87.71187999999999 41.800737),31,20078,200731
1074,2007-08-01,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,2,0,2007-08-01,8,2007,POINT (-87.71187999999999 41.800737),31,20078,200731
1075,2007-08-01,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,1,0,2007-08-01,8,2007,POINT (-87.71187999999999 41.800737),31,20078,200731
1076,2007-08-01,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,3,0,2007-08-01,8,2007,POINT (-87.71187999999999 41.800737),31,20078,200731
1077,2007-08-01,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,6,0,2007-08-01,8,2007,POINT (-87.71187999999999 41.800737),31,20078,200731
1078,2007-08-01,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,28,1,2007-08-01,8,2007,POINT (-87.752411 41.778297),31,20078,200731
1079,2007-08-01,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,3,0,2007-08-01,8,2007,POINT (-87.752411 41.778297),31,20078,200731
1080,2007-08-01,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,3,0,2007-08-01,8,2007,POINT (-87.752411 41.778297),31,20078,200731
1081,2007-08-01,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,1,0,2007-08-01,8,2007,POINT (-87.752411 41.778297),31,20078,200731
1082,2007-08-01,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,5,0,2007-08-01,8,2007,POINT (-87.752411 41.778297),31,20078,200731
1083,2007-08-01,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,8,0,2007-08-01,8,2007,POINT (-87.752411 41.778297),31,20078,200731
1084,2007-08-01,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX SALINARIUS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,1,0,2007-08-01,8,2007,POINT (-87.752411 41.778297),31,20078,200731
1085,2007-08-01,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,4,0,2007-08-01,8,2007,POINT (-87.703047 41.77166),31,20078,200731
1086,2007-08-01,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,39,0,2007-08-01,8,2007,POINT (-87.703047 41.77166),31,20078,200731
1087,2007-08-01,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,12,0,2007-08-01,8,2007,POINT (-87.703047 41.77166),31,20078,200731
1088,2007-08-01,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,6,0,2007-08-01,8,2007,POINT (-87.703047 41.77166),31,20078,200731
1089,2007-08-01,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0,2007-08-01,8,2007,POINT (-87.703047 41.77166),31,20078,200731
1090,2007-08-01,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,20,0,2007-08-01,8,2007,POINT (-87.703047 41.77166),31,20078,200731
1091,2007-08-01,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,16,0,2007-08-01,8,2007,POINT (-87.74560200000001 41.759346),31,20078,200731
1092,2007-08-01,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,17,0,2007-08-01,8,2007,POINT (-87.74560200000001 41.759346),31,20078,200731
1093,2007-08-01,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,13,0,2007-08-01,8,2007,POINT (-87.74560200000001 41.759346),31,20078,200731
1094,2007-08-01,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,1,0,2007-08-01,8,2007,POINT (-87.74560200000001 41.759346),31,20078,200731
1095,2007-08-01,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,2,0,2007-08-01,8,2007,POINT (-87.74560200000001 41.759346),31,20078,200731
1096,2007-08-01,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,3,0,2007-08-01,8,2007,POINT (-87.74560200000001 41.759346),31,20078,200731
1097,2007-08-01,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,4,0,2007-08-01,8,2007,POINT (-87.74560200000001 41.759346),31,20078,200731
1098,2007-08-01,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,6,0,2007-08-01,8,2007,POINT (-87.74560200000001 41.759346),31,20078,200731
1099,2007-08-01,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX SALINARIUS,73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,1,0,2007-08-01,8,2007,POINT (-87.74560200000001 41.759346),31,20078,200731
1100,2007-08-01,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,13,0,2007-08-01,8,2007,POINT (-87.67864899999999 41.768388),31,20078,200731
1101,2007-08-01,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0,2007-08-01,8,2007,POINT (-87.67864899999999 41.768388),31,20078,200731
1102,2007-08-01,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0,2007-08-01,8,2007,POINT (-87.67864899999999 41.768388),31,20078,200731
1103,2007-08-01,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,5,0,2007-08-01,8,2007,POINT (-87.67864899999999 41.768388),31,20078,200731
1104,2007-08-01,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,2,0,2007-08-01,8,2007,POINT (-87.67864899999999 41.768388),31,20078,200731
1105,2007-08-01,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0,2007-08-01,8,2007,POINT (-87.67864899999999 41.768388),31,20078,200731
1106,2007-08-01,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0,2007-08-01,8,2007,POINT (-87.67864899999999 41.768388),31,20078,200731
1107,2007-08-01,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,5,0,2007-08-01,8,2007,POINT (-87.67864899999999 41.768388),31,20078,200731
1108,2007-08-01,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, S NORDICA,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,2,0,2007-08-01,8,2007,POINT (-87.797894 41.797616),31,20078,200731
1109,2007-08-01,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, S NORDICA,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,9,0,2007-08-01,8,2007,POINT (-87.797894 41.797616),31,20078,200731
1110,2007-08-01,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, S NORDICA,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,4,0,2007-08-01,8,2007,POINT (-87.797894 41.797616),31,20078,200731
1111,2007-08-01,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,52, S NORDICA,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,1,0,2007-08-01,8,2007,POINT (-87.797894 41.797616),31,20078,200731
1112,2007-08-01,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,52, S NORDICA,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,6,0,2007-08-01,8,2007,POINT (-87.797894 41.797616),31,20078,200731
1113,2007-08-01,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,52, S NORDICA,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,1,0,2007-08-01,8,2007,POINT (-87.797894 41.797616),31,20078,200731
1114,2007-08-01,"6100 South Melvina Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,61, S MELVINA AVE,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8,3,0,2007-08-01,8,2007,POINT (-87.776532 41.781416),31,20078,200731
1115,2007-08-01,"6100 South Melvina Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,61, S MELVINA AVE,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8,3,0,2007-08-01,8,2007,POINT (-87.776532 41.781416),31,20078,200731
1116,2007-08-01,"6100 South Melvina Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,61, S MELVINA AVE,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8,2,0,2007-08-01,8,2007,POINT (-87.776532 41.781416),31,20078,200731
1117,2007-08-01,"6100 South Melvina Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,61, S MELVINA AVE,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8,2,0,2007-08-01,8,2007,POINT (-87.776532 41.781416),31,20078,200731
1118,2007-08-01,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,3,0,2007-08-01,8,2007,POINT (-87.60088 41.773215),31,20078,200731
1119,2007-08-01,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,10,0,2007-08-01,8,2007,POINT (-87.60088 41.773215),31,20078,200731
1120,2007-08-01,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,5,0,2007-08-01,8,2007,POINT (-87.60088 41.773215),31,20078,200731
1121,2007-08-01,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,2007-08-01,8,2007,POINT (-87.60088 41.773215),31,20078,200731
1122,2007-08-01,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,2007-08-01,8,2007,POINT (-87.60088 41.773215),31,20078,200731
1123,2007-08-01,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,2007-08-01,8,2007,POINT (-87.60088 41.773215),31,20078,200731
1124,2007-08-01,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,2007-08-01,8,2007,POINT (-87.60088 41.773215),31,20078,200731
1125,2007-08-01,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,0,2007-08-01,8,2007,POINT (-87.60088 41.773215),31,20078,200731
1126,2007-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,28,0,2007-08-01,8,2007,POINT (-87.666343 41.822536),31,20078,200731
1127,2007-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,15,0,2007-08-01,8,2007,POINT (-87.666343 41.822536),31,20078,200731
1128,2007-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,22,0,2007-08-01,8,2007,POINT (-87.666343 41.822536),31,20078,200731
1129,2007-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,1,0,2007-08-01,8,2007,POINT (-87.666343 41.822536),31,20078,200731
1130,2007-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,3,0,2007-08-01,8,2007,POINT (-87.666343 41.822536),31,20078,200731
1131,2007-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,1,0,2007-08-01,8,2007,POINT (-87.666343 41.822536),31,20078,200731
1132,2007-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,6,0,2007-08-01,8,2007,POINT (-87.666343 41.822536),31,20078,200731
1133,2007-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,2,0,2007-08-01,8,2007,POINT (-87.666343 41.822536),31,20078,200731
1134,2007-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,4,0,2007-08-01,8,2007,POINT (-87.666343 41.822536),31,20078,200731
1135,2007-08-01,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX PIPIENS/RESTUANS,47, S CORNELL AVE,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,1,0,2007-08-01,8,2007,POINT (-87.585487 41.799282),31,20078,200731
1136,2007-08-01,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX PIPIENS/RESTUANS,47, S CORNELL AVE,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,1,0,2007-08-01,8,2007,POINT (-87.585487 41.799282),31,20078,200731
1137,2007-08-01,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX PIPIENS/RESTUANS,47, S CORNELL AVE,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,2,0,2007-08-01,8,2007,POINT (-87.585487 41.799282),31,20078,200731
1138,2007-08-01,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX PIPIENS,47, S CORNELL AVE,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,2,0,2007-08-01,8,2007,POINT (-87.585487 41.799282),31,20078,200731
1139,2007-08-01,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,6,0,2007-08-01,8,2007,POINT (-87.586427 41.778748),31,20078,200731
1140,2007-08-01,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,3,0,2007-08-01,8,2007,POINT (-87.586427 41.778748),31,20078,200731
1141,2007-08-01,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,1,0,2007-08-01,8,2007,POINT (-87.586427 41.778748),31,20078,200731
1142,2007-08-01,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,2,0,2007-08-01,8,2007,POINT (-87.586427 41.778748),31,20078,200731
1143,2007-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,5,0,2007-08-01,8,2007,POINT (-87.562889 41.766202),31,20078,200731
1144,2007-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,6,0,2007-08-01,8,2007,POINT (-87.562889 41.766202),31,20078,200731
1145,2007-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,4,0,2007-08-01,8,2007,POINT (-87.562889 41.766202),31,20078,200731
1146,2007-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,2007-08-01,8,2007,POINT (-87.562889 41.766202),31,20078,200731
1147,2007-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,2007-08-01,8,2007,POINT (-87.562889 41.766202),31,20078,200731
1148,2007-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,4,0,2007-08-01,8,2007,POINT (-87.562889 41.766202),31,20078,200731
1149,2007-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,3,0,2007-08-01,8,2007,POINT (-87.562889 41.766202),31,20078,200731
1150,2007-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0,2007-08-01,8,2007,POINT (-87.562889 41.766202),31,20078,200731
1151,2007-08-01,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,5,0,2007-08-01,8,2007,POINT (-87.562889 41.766202),31,20078,200731
1152,2007-08-01,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,4,0,2007-08-01,8,2007,POINT (-87.612922 41.754676),31,20078,200731
1153,2007-08-01,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0,2007-08-01,8,2007,POINT (-87.612922 41.754676),31,20078,200731
1154,2007-08-01,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0,2007-08-01,8,2007,POINT (-87.612922 41.754676),31,20078,200731
1155,2007-08-01,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,2007-08-01,8,2007,POINT (-87.612922 41.754676),31,20078,200731
1156,2007-08-01,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,2007-08-01,8,2007,POINT (-87.612922 41.754676),31,20078,200731
1157,2007-08-01,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,5,0,2007-08-01,8,2007,POINT (-87.612922 41.754676),31,20078,200731
1158,2007-08-01,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,5,0,2007-08-01,8,2007,POINT (-87.627796 41.821582),31,20078,200731
1159,2007-08-01,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,13,1,2007-08-01,8,2007,POINT (-87.627796 41.821582),31,20078,200731
1160,2007-08-01,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,2,0,2007-08-01,8,2007,POINT (-87.627796 41.821582),31,20078,200731
1161,2007-08-01,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,1,0,2007-08-01,8,2007,POINT (-87.627796 41.821582),31,20078,200731
1162,2007-08-01,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,2,0,2007-08-01,8,2007,POINT (-87.627796 41.821582),31,20078,200731
1163,2007-08-01,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,1,0,2007-08-01,8,2007,POINT (-87.627796 41.821582),31,20078,200731
1164,2007-08-01,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,2,0,2007-08-01,8,2007,POINT (-87.642984 41.803423),31,20078,200731
1165,2007-08-01,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,50,0,2007-08-01,8,2007,POINT (-87.642984 41.803423),31,20078,200731
1166,2007-08-01,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,3,1,2007-08-01,8,2007,POINT (-87.642984 41.803423),31,20078,200731
